round,soca1_or_soca2,soca_tank,color,date_of_soca,sl_focal,sl_resident,difference,behavior_or_location,phase,code,time_in,time_out
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,early_challenge,female space,19:35:34,19:35:45
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident corner,19:53:36,19:53:46
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident wall,19:53:56,19:53:55
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident barrier,19:53:55,19:54:14
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident space,19:54:14,19:54:32
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident barrier,19:54:32,19:54:50
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident corner,19:54:50,19:54:57
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,camera wall,19:54:57,19:56:39
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,resident space,19:56:39,19:57:15
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,female space,19:57:15,19:57:32
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,female corner,19:57:32,19:58:04
2,soca1,3,pink,05_06,4.4,5.3,0.9,location,late_challenge,camera wall,19:58:04,19:58:36
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,habituation,Digging,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,habituation,Activity at female barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,habituation,Activity at resident barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,habituation,Activity at neutral barrier,2,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Digging,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at female barrier,1,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at resident barrier,3,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at neutral barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Reproductive Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Lateral Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_opportunity,Border Conflict,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Digging,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at female barrier,2,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at resident barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at neutral barrier,8,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Reproductive Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Lateral Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_opportunity,Border Conflict,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Digging,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at female barrier,3,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at resident barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at neutral barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Reproductive Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Lateral Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Border Conflict,1,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,early_challenge,Aggressive behavior by resident,5,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Digging,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at female barrier,3,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at resident barrier,2,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at neutral barrier,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Reproductive Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Lateral Display,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Border Conflict,0,
2,soca1,2,purple,05_06,4.7,6.4,1.7,behavior,late_challenge,Aggressive behavior by resident,1,
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female wall,16:34:09,16:34:38
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female corner,16:34:38,16:36:28
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female space,16:36:28,16:36:40
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,camera wall,16:36:40,16:37:07
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female corner,16:37:07,16:37:35
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female space,16:37:35,16:37:39
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,female wall,16:37:39,16:37:52
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,habituation,PVC,16:37:52,16:38:01
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,PVC,16:38:01,16:41:05
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,16:41:05,16:41:08
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,resident barrier,16:41:08,16:41:33
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,16:41:33,16:41:49
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,PVC,16:41:49, 16:42:42
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,16:42:42,16:42:50
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,PVC,16:42:50,16:42:58
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_opportunity,resident barrier,16:42:58,16:43:01
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,PVC,17:04:32,17:04:42
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female barrier,17:04:42,17:05:00
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,PVC,17:05:00,17:05:57
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female barrier,17:05:57,17:06:31
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,PVC,17:06:31,17:07:31
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female space,17:07:31,17:07:37
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,camera wall,17:07:37,17:07:52
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female wall,17:07:52,17:08:00
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,camera wall,17:08:00,17:08:03
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female corner,17:08:03,17:08:17
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,camera wall,17:08:17,17:08:28
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female corner,17:08:28,17:08:33
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,camera wall,17:08:33,17:08:39
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female corner,17:08:39,17:08:54
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,female barrier,17:08:54,17:09:08
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_opportunity,PVC,17:09:08,17:09:32
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,PVC,17:09:32,17:10:54
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident barrier,17:10:54,17:10:57
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident wall,17:10:57,17:11:28
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident corner,17:11:28,17:11:31
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,camera wall,17:11:31,17:11:53
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident barrier,17:11:53,17:12:12
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,female barrier,17:12:12,17:12:20
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident barrier,17:12:20,17:12:37
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident corner,17:12:37,17:13:05
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,camera wall,17:13:05,17:13:33
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,resident corner,17:13:33,17:13:59
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,early_challenge,PVC,17:13:59,17:14:32
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,PVC,17:35:55,17:36:52
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,female space,17:36:52,17:38:01
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,female barrier,17:38:01,17:38:42
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,female space,17:38:42,17:38:58
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,female barrier,17:38:58,17:39:12
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,PVC,17:39:12,17:39:26
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,female space,17:39:26,17:39:52
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,PVC,17:39:52,17:40:33
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,resident barrier,17:40:33,17:40:47
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,resident space,17:40:47,17:40:53
2,soca1,2,purple,05_06,4.7,6.4,1.7,location,late_challenge,resident barrier,17:40:53,17:40:55
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,habituation,Digging,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,habituation,Activity at female barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,habituation,Activity at resident barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,habituation,Activity at neutral barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Digging,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Activity at female barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Activity at resident barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Activity at neutral barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Reproductive Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Lateral Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_opportunity,Border Conflict,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Digging,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Activity at female barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Activity at resident barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Activity at neutral barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Reproductive Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Lateral Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_opportunity,Border Conflict,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Digging,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Activity at female barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Activity at resident barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Activity at neutral barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Reproductive Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Lateral Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Border Conflict,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,early_challenge,Aggressive behavior by resident,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Digging,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Activity at female barrier,24,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Activity at resident barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Activity at neutral barrier,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Reproductive Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Lateral Display,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Border Conflict,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,behavior,late_challenge,Aggressive behavior by resident,0,
2,soca1,3,white,05_06,4.9,5.3,0.4,location,habituation,camera wall,17:46:47,17:47:14
2,soca1,3,white,05_06,4.9,5.3,0.4,location,habituation,female barrier,17:47:14,17:47:29
2,soca1,3,white,05_06,4.9,5.3,0.4,location,habituation,PVC,17:47:29,17:47:54
2,soca1,3,white,05_06,4.9,5.3,0.4,location,habituation,resident space,17:47:54,17:48:56
2,soca1,3,white,05_06,4.9,5.3,0.4,location,habituation,resident barrier,17:48:56,17:50:48
2,soca1,3,white,05_06,4.9,5.3,0.4,location,early_opportunity,resident barrier,17:50:48,17:55:48
2,soca1,3,white,05_06,4.9,5.3,0.4,location,late_opportunity,PVC,18:17:07,18:22:07
2,soca1,3,white,05_06,4.9,5.3,0.4,location,early_challenge,PVC,18:22:07,18:27:07
2,soca1,3,white,05_06,4.9,5.3,0.4,location,late_challenge,female barrier,18:47:53,18:49:59
2,soca1,3,white,05_06,4.9,5.3,0.4,location,late_challenge,female corner,18:49:59,18:50:11
2,soca1,3,white,05_06,4.9,5.3,0.4,location,late_challenge,female space,18:50:11,18:50:37
2,soca1,3,white,05_06,4.9,5.3,0.4,location,late_challenge,female barrier,18:50:37,18:52:53
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,habituation,Digging,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,habituation,Activity at female barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,habituation,Activity at resident barrier,1,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,habituation,Activity at neutral barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Digging,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Activity at female barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Activity at resident barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Activity at neutral barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Reproductive Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Lateral Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_opportunity,Border Conflict,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Digging,1,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Activity at female barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Activity at resident barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Activity at neutral barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Reproductive Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Lateral Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_opportunity,Border Conflict,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Digging,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Activity at female barrier,3,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Activity at resident barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Activity at neutral barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Reproductive Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Lateral Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Border Conflict,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,early_challenge,Aggressive behavior by resident,1,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Digging,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Activity at female barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Activity at resident barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Activity at neutral barrier,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Reproductive Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Lateral Display,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Border Conflict,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,behavior,late_challenge,Aggressive behavior by resident,0,
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,habituation,resident corner,16:34:16,16:34:32
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,habituation,resident barrier,16:34:32,16:35:12
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,habituation,resident wall,16:35:12,16:37:48
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_opportunity,resident wall,16:37:48,16:42:48
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,female barrier,17:04:20,17:05:10
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,female space,17:05:10,17:05:22
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,PVC,17:05:22,17:07:00
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,resident space,17:07:00,17:07:50
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,female space,17:07:50,17:08:07
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,camera wall,17:08:07,17:08:14
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,resident barrier,17:08:14,17:08:23
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,resident space,17:08:23,17:08:30
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_opportunity,PVC,17:08:30,17:09:20
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,PVC,17:09:20,17:09:24
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,female barrier,17:09:24,17:10:15
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,PVC,17:10:15,17:12:56
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,resident barrier,17:12:56,17:13:12
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,female barrier,17:13:12,17:13:22
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,early_challenge,PVC,17:13:22,17:14:20
2,soca1,3,yellow,05_06,4.6,5.3,0.7,location,late_challenge,PVC,17:35:56,17:40:56
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,habituation,Digging,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,habituation,Activity at female barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,habituation,Activity at resident barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,habituation,Activity at neutral barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Digging,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Activity at female barrier,9,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Activity at resident barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Activity at neutral barrier,12,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Reproductive Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Lateral Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_opportunity,Border Conflict,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Digging,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Activity at female barrier,29,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Activity at resident barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Activity at neutral barrier,8,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Reproductive Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Lateral Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_opportunity,Border Conflict,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Digging,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Activity at female barrier,4,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Activity at resident barrier,8,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Activity at neutral barrier,9,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Reproductive Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Lateral Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Border Conflict,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,early_challenge,Aggressive behavior by resident,3,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Digging,5,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Activity at female barrier,9,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Activity at resident barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Activity at neutral barrier,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Reproductive Display,0,
2,soca2,2,black,05_13,4.5,6.4,1.9,behavior,late_challenge,Lateral Display,0,
